CustomerID,Age,Gender,Category,ItemPurchased,Amount,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases
C-5335,53,Female,Accessories,Wallet,29.37,Autumn,Cash on Delivery,3.2,24,7
C-5336,48,Female,Accessories,Sunglasses,79.45,Spring,Card,4,15,5
C-5337,63,Female,Womens Clothing,Top,77.1,Winter,Cash on Delivery,2.1,17,6
C-5338,49,Male,Mens Clothing,Shirt,163.61,Winter,Card,2.9,6,3
C-5339,62,Female,Womens Clothing,Jeans,34.1,Autumn,Card,2.8,9,2
C-5340,50,Female,Accessories,Wallet,62.32,Winter,Card,3.5,18,4
C-5341,35,Male,Sports,Dumbbells,165.77,Summer,Card,3.3,14,2
C-5342,29,Male,Footwear,Sandals,132.79,Summer,Card,4.4,14,2
C-5343,25,Female,Beauty,Skincare Kit,82.83,Autumn,Card,4.4,8,4
C-5344,28,Female,Beauty,Skincare Kit,139.28,Autumn,Card,5,21,8
C-5345,44,Male,Mens Clothing,T-Shirt,145.69,Spring,Card,3.4,6,3
C-5346,47,Female,Accessories,Handbag,28.87,Autumn,Cash on Delivery,3,10,5
C-5347,22,Female,Footwear,Sandals,122.56,Winter,Card,4.1,14,2
C-5348,69,Male,Footwear,Sneakers,98.93,Summer,Card,3,24,7
C-5349,41,Male,Sports,Yoga Mat,207.36,Spring,Card,3.9,13,4
C-5350,54,Female,Beauty,Makeup Set,87.55,Spring,Card,3.6,18,4
C-5351,40,Female,Beauty,Skincare Kit,47.08,Winter,Card,3,12,6
C-5352,63,Female,Sports,Dumbbells,104.84,Spring,Card,4.3,18,9
C-5353,47,Male,Mens Clothing,Shirt,84.24,Autumn,Cash on Delivery,3.1,13,4
C-5354,68,Female,Beauty,Perfume,136.55,Summer,Card,3.6,7,1
C-5355,53,Male,Electronics,Headphones,2520.99,Winter,Card,3.1,18,4
C-5356,25,Male,Sports,Football,43.35,Summer,Card,2.2,6,3
C-5357,34,Female,Beauty,Skincare Kit,123.83,Spring,Card,5,4,2
C-5358,66,Female,Footwear,Formal Shoes,194.54,Spring,Card,2.6,6,3
C-5359,30,Male,Mens Clothing,Shirt,65.61,Summer,Card,3.3,16,3
C-5360,59,Female,Accessories,Handbag,68.54,Spring,Card,2.7,21,8
C-5361,22,Female,Sports,Yoga Mat,95.48,Winter,Cash on Delivery,4.1,9,2
C-5362,23,Male,Footwear,Sandals,217.69,Spring,Card,3.4,18,4
C-5363,59,Male,Sports,Dumbbells,221.98,Summer,Card,3,16,8
C-5364,70,Female,Accessories,Sunglasses,157.83,Summer,Card,4.5,24,7
C-5365,28,Male,Footwear,Formal Shoes,92.99,Winter,Card,3.8,16,3
C-5366,30,Female,Womens Clothing,Skirt,152.47,Autumn,Card,4,24,7
C-5367,50,Male,Sports,Dumbbells,162.7,Summer,Card,2.8,11,3
C-5368,66,Male,Sports,Football,56.33,Spring,Cash on Delivery,4.1,2,1
C-5369,34,Female,Beauty,Makeup Set,41.77,Winter,Cash on Delivery,3.5,4,2
C-5370,49,Male,Electronics,Laptop,2544.06,Summer,Card,3.6,10,5
C-5371,53,Female,Accessories,Handbag,89.64,Spring,Cash on Delivery,4.1,6,3
C-5372,53,Male,Footwear,Formal Shoes,224,Autumn,Card,5,20,5
C-5373,52,Female,Accessories,Wallet,37.28,Winter,Card,3.3,13,4
C-5374,61,Male,Footwear,Formal Shoes,42.08,Spring,Cash on Delivery,2.5,20,10
C-5375,28,Male,Mens Clothing,Jacket,50.72,Summer,Cash on Delivery,2.6,4,2
C-5376,54,Female,Womens Clothing,Skirt,183.9,Spring,Card,4,18,4
C-5377,36,Female,Beauty,Perfume,121.81,Winter,Card,3.8,16,3
C-5378,35,Female,Womens Clothing,Jeans,66.09,Summer,Card,2.9,16,3
C-5379,63,Male,Footwear,Formal Shoes,119.18,Spring,Card,4.5,8,4
C-5380,51,Male,Mens Clothing,Jacket,123,Winter,Card,3.6,11,3
C-5381,26,Male,Mens Clothing,Shirt,37.33,Spring,Card,3.6,20,5
C-5382,54,Male,Electronics,Mobile Phone,1625.71,Spring,Card,5,26,13
C-5383,70,Male,Footwear,Sneakers,150.48,Spring,Card,4.6,12,6
C-5384,45,Male,Electronics,Laptop,1400.99,Winter,Card,2.8,6,3
C-5385,43,Male,Sports,Football,80.25,Winter,Card,3.9,17,6
C-5386,37,Female,Groceries,Rice Pack,29.59,Summer,Card,4.7,24,7
C-5387,47,Male,Mens Clothing,T-Shirt,112.86,Winter,Card,4.6,14,7
C-5388,45,Male,Sports,Football,160.31,Winter,Card,3,6,3
C-5389,44,Female,Home,Lamp,155.34,Winter,Card,4.5,13,4
C-5390,39,Male,Groceries,Cooking Oil,76.79,Winter,Cash on Delivery,3.3,19,7
C-5391,42,Male,Electronics,Mobile Phone,845.92,Autumn,Card,2.9,25,10
C-5392,26,Female,Womens Clothing,Jeans,177.84,Winter,Card,4.5,13,4
C-5393,42,Male,Footwear,Sandals,81.26,Summer,Card,4.1,14,2
C-5394,33,Male,Sports,Yoga Mat,143.71,Summer,Card,3.9,11,3
C-5395,70,Male,Sports,Yoga Mat,62.41,Summer,Cash on Delivery,3.7,28,9
C-5396,55,Female,Footwear,Sneakers,120.97,Summer,Card,2.9,20,5
C-5397,28,Male,Mens Clothing,Jeans,176.62,Spring,Card,3.7,16,3
C-5398,27,Male,Electronics,Laptop,1091.52,Summer,Card,4.9,11,3
C-5399,29,Female,Womens Clothing,Jeans,196.8,Summer,Card,3.7,26,8
C-5400,70,Female,Womens Clothing,Top,89.53,Spring,Cash on Delivery,3.8,16,8
C-5401,38,Female,Accessories,Wallet,141.24,Spring,Card,3.9,11,3
C-5402,32,Male,Mens Clothing,T-Shirt,125.07,Winter,Card,4.2,9,2
C-5403,56,Female,Accessories,Handbag,83.05,Autumn,Cash on Delivery,4.1,18,4
C-5404,32,Male,Home,Kitchen Set,84.48,Winter,Card,4.5,19,7
C-5405,42,Male,Electronics,Laptop,1607.07,Autumn,Card,4,21,8
C-5406,28,Female,Footwear,Formal Shoes,170.45,Spring,Card,3.8,13,4
C-5407,30,Female,Beauty,Skincare Kit,47.97,Spring,Card,3.7,18,4
C-5408,31,Female,Womens Clothing,Jeans,152,Spring,Card,3.5,24,7
C-5409,60,Female,Beauty,Perfume,77.79,Autumn,Card,4.7,11,3
C-5410,46,Female,Womens Clothing,Top,55.8,Summer,Cash on Delivery,3.1,22,6
C-5411,66,Male,Sports,Dumbbells,140.76,Winter,Card,3.7,26,8
C-5412,69,Male,Sports,Dumbbells,31.84,Autumn,Cash on Delivery,4,18,4
C-5413,56,Male,Mens Clothing,Shirt,175.84,Autumn,Card,2.7,16,3
C-5414,23,Male,Electronics,Headphones,2970.31,Autumn,Card,3.6,12,6
C-5415,68,Male,Mens Clothing,Shirt,43.47,Summer,Cash on Delivery,5,7,1
C-5416,38,Female,Beauty,Makeup Set,99.24,Autumn,Card,3.5,23,9
C-5417,39,Female,Footwear,Sneakers,69.99,Summer,Card,3,10,5
C-5418,64,Female,Groceries,Cooking Oil,27.74,Summer,Card,2.3,15,5
C-5419,26,Female,Home,Kitchen Set,175.14,Winter,Card,4.5,12,1
C-5420,58,Female,Accessories,Sunglasses,105.33,Autumn,Card,4.5,22,6
C-5421,33,Male,Electronics,Headphones,2028.35,Winter,Card,3.6,8,4
C-5422,54,Female,Beauty,Skincare Kit,44.38,Spring,Cash on Delivery,4.9,16,3
C-5423,37,Female,Accessories,Wallet,124.7,Spring,Card,4.6,22,6
C-5424,27,Male,Mens Clothing,Shirt,117.37,Summer,Card,3.7,20,5
C-5425,67,Female,Accessories,Sunglasses,81.81,Spring,Cash on Delivery,3.8,13,4
C-5426,34,Female,Beauty,Perfume,108.57,Winter,Card,4.9,13,4
C-5427,70,Female,Accessories,Wallet,150.37,Autumn,Card,4.5,10,5
C-5428,21,Female,Groceries,Beverages,21.02,Autumn,Card,2.7,14,7
C-5429,67,Female,Footwear,Sneakers,203.32,Summer,Card,3.3,10,5
C-5430,45,Female,Accessories,Sunglasses,67.03,Autumn,Cash on Delivery,3.6,21,8
C-5431,64,Male,Electronics,Mobile Phone,1948.28,Summer,Card,4.2,20,5
C-5432,51,Female,Womens Clothing,Jeans,108.88,Autumn,Card,3.7,15,5
C-5433,41,Female,Groceries,Rice Pack,42.47,Summer,Cash on Delivery,2.5,10,5
C-5434,61,Male,Mens Clothing,Jacket,57.77,Summer,Card,3.5,18,4
C-5435,47,Male,Groceries,Snacks,28.68,Summer,Cash on Delivery,3.8,15,5
C-5436,38,Male,Mens Clothing,Shirt,59,Summer,Card,4.1,12,6
C-5437,50,Female,Accessories,Sunglasses,128.95,Autumn,Card,4.3,19,7
C-5438,29,Male,Mens Clothing,T-Shirt,163.33,Autumn,Card,4.7,27,11
C-5439,24,Female,Footwear,Sneakers,42.5,Summer,Card,3.6,18,9
C-5440,57,Male,Mens Clothing,Jacket,34.25,Summer,Cash on Delivery,4.3,20,10
C-5441,42,Male,Sports,Yoga Mat,36.03,Summer,Cash on Delivery,4.4,22,6
C-5442,48,Male,Mens Clothing,T-Shirt,78.25,Winter,Cash on Delivery,3.3,10,5
C-5443,22,Female,Womens Clothing,Dress,162.85,Winter,Card,3.7,10,5
C-5444,64,Female,Accessories,Wallet,143.93,Winter,Card,3.3,4,2
C-5445,43,Male,Sports,Dumbbells,170.33,Autumn,Card,3.8,20,5
C-5446,26,Male,Electronics,Smart Watch,2141.41,Spring,Card,4.8,19,7
C-5447,55,Male,Sports,Yoga Mat,140.48,Autumn,Card,2.8,12,6
C-5448,63,Male,Groceries,Cooking Oil,17.91,Autumn,Cash on Delivery,3.3,13,4
C-5449,65,Female,Accessories,Wallet,129.87,Summer,Card,2.5,10,5
C-5450,24,Male,Home,Kitchen Set,77.19,Winter,Card,2.3,8,4
C-5451,69,Female,Womens Clothing,Jeans,164.53,Spring,Card,3.7,19,7
C-5452,67,Male,Electronics,Smart Watch,1534.27,Summer,Card,4,8,4
C-5453,64,Male,Groceries,Cooking Oil,44.13,Summer,Card,3.8,13,4
C-5454,32,Male,Footwear,Sandals,99.11,Summer,Cash on Delivery,3.8,12,1
C-5455,21,Female,Womens Clothing,Dress,105.8,Summer,Card,2.6,15,5
C-5456,45,Male,Electronics,Mobile Phone,2490.98,Autumn,Card,4.3,17,6
C-5457,41,Male,Mens Clothing,Jacket,155.13,Autumn,Card,3.2,24,7
C-5458,69,Female,Footwear,Sneakers,70.56,Winter,Cash on Delivery,5,15,5
C-5459,24,Male,Mens Clothing,Jacket,177.39,Winter,Card,1.9,20,5
C-5460,57,Female,Womens Clothing,Top,106.69,Spring,Card,4.1,15,5
C-5461,41,Female,Accessories,Sunglasses,121.93,Spring,Card,3.5,20,5
C-5462,44,Male,Mens Clothing,Jeans,51.29,Summer,Card,3.3,6,3
C-5463,37,Male,Sports,Football,242.01,Autumn,Card,2.8,6,3
C-5464,43,Male,Footwear,Sandals,208.11,Summer,Card,3.1,6,3
C-5465,35,Female,Sports,Yoga Mat,85.49,Spring,Card,2.7,12,6
C-5466,42,Male,Electronics,Headphones,2867.88,Spring,Card,4.6,21,8
C-5467,42,Female,Groceries,Snacks,18.72,Spring,Card,3.8,14,7
C-5468,58,Male,Electronics,Smart Watch,1855.04,Spring,Card,3.6,13,4
C-5469,60,Male,Electronics,Headphones,2649.85,Summer,Card,2.8,13,4
C-5470,22,Female,Accessories,Handbag,92.79,Spring,Card,4.2,8,4
C-5471,58,Male,Home,Kitchen Set,150.83,Spring,Card,2.6,7,1
C-5472,34,Female,Groceries,Cooking Oil,29,Summer,Cash on Delivery,4.8,18,4
C-5473,45,Female,Beauty,Makeup Set,95.57,Winter,Card,2.1,11,3
C-5474,58,Female,Accessories,Wallet,155.49,Spring,Card,4.3,12,6
C-5475,39,Male,Home,Lamp,58.69,Summer,Cash on Delivery,3.3,17,6
C-5476,55,Female,Beauty,Makeup Set,79.51,Spring,Cash on Delivery,2.4,16,3
C-5477,58,Male,Electronics,Mobile Phone,2792.69,Autumn,Card,3.7,14,7
C-5478,55,Female,Groceries,Snacks,78.24,Summer,Cash on Delivery,3.8,19,7
C-5479,49,Male,Sports,Dumbbells,213.36,Spring,Card,3.2,12,6
C-5480,39,Male,Mens Clothing,Jeans,49.04,Spring,Cash on Delivery,3.9,19,7
C-5481,54,Male,Footwear,Sandals,50.57,Autumn,Cash on Delivery,3.5,4,2
C-5482,51,Female,Beauty,Makeup Set,78.51,Summer,Card,5,10,5
C-5483,53,Female,Accessories,Handbag,73.07,Spring,Card,3.3,15,5
C-5484,43,Male,Home,Curtains,299.96,Spring,Card,3.4,5,0
C-5485,43,Male,Sports,Football,239.89,Summer,Card,3.7,2,1
C-5486,48,Female,Womens Clothing,Top,98.38,Winter,Cash on Delivery,4.2,14,2
C-5487,52,Male,Sports,Dumbbells,152.29,Spring,Card,3.2,14,2
C-5488,69,Female,Womens Clothing,Jeans,96.34,Winter,Card,3.8,26,8
C-5489,26,Female,Accessories,Wallet,100.05,Summer,Card,3.7,11,3
C-5490,34,Female,Womens Clothing,Skirt,96.07,Spring,Card,3.1,12,6
C-5491,30,Female,Womens Clothing,Top,46.55,Summer,Card,4.1,8,4
C-5492,25,Female,Beauty,Perfume,86.16,Autumn,Cash on Delivery,4.5,6,3
C-5493,61,Female,Accessories,Sunglasses,174.31,Spring,Card,5,24,7
C-5494,27,Female,Footwear,Formal Shoes,150.45,Spring,Card,3.7,14,7
C-5495,40,Male,Sports,Football,106,Winter,Card,3.4,18,4
C-5496,44,Male,Sports,Dumbbells,119.84,Autumn,Card,3.6,9,2
C-5497,49,Female,Beauty,Perfume,102.61,Autumn,Card,4.6,26,8
C-5498,45,Female,Womens Clothing,Dress,82.9,Spring,Cash on Delivery,3.9,16,8
C-5499,31,Male,Sports,Yoga Mat,72.1,Spring,Card,4.3,12,6
C-5500,51,Male,Footwear,Sneakers,214.97,Autumn,Card,4.1,22,6
C-5501,27,Male,Electronics,Laptop,1871.95,Spring,Card,4.3,15,5
C-5502,50,Female,Accessories,Handbag,40.1,Autumn,Cash on Delivery,3.9,19,7
C-5503,24,Female,Beauty,Makeup Set,96.8,Spring,Card,4.6,21,8
C-5504,59,Male,Home,Curtains,43.39,Autumn,Cash on Delivery,5,12,1
C-5505,26,Female,Accessories,Sunglasses,26.57,Summer,Cash on Delivery,4.4,22,6
C-5506,57,Female,Womens Clothing,Skirt,187.19,Summer,Card,4.7,16,3
C-5507,37,Male,Footwear,Sandals,80.92,Autumn,Cash on Delivery,3,14,7
C-5508,44,Male,Electronics,Laptop,1002.94,Summer,Card,2.3,14,2
C-5509,23,Female,Beauty,Perfume,65.35,Summer,Card,2.7,16,3
C-5510,21,Male,Footwear,Formal Shoes,87.39,Autumn,Card,3.7,6,3
C-5511,38,Male,Electronics,Laptop,1886.55,Summer,Card,3.8,16,3
C-5512,58,Female,Womens Clothing,Top,166.84,Spring,Card,4.6,18,4
C-5513,37,Female,Beauty,Skincare Kit,87.84,Spring,Card,4.1,7,1
C-5514,44,Female,Beauty,Makeup Set,110.61,Autumn,Card,3.5,13,4
C-5515,55,Male,Home,Lamp,130.03,Winter,Card,3.1,14,7
C-5516,33,Female,Accessories,Sunglasses,97.26,Summer,Card,3.1,10,5
C-5517,39,Female,Beauty,Makeup Set,35.18,Autumn,Card,4.1,17,6
C-5518,44,Male,Sports,Dumbbells,93.78,Summer,Cash on Delivery,5,17,6
C-5519,26,Male,Footwear,Sneakers,235.26,Summer,Card,4.9,13,4
C-5520,62,Male,Sports,Dumbbells,136.94,Autumn,Card,3.6,15,5
C-5521,60,Female,Footwear,Formal Shoes,149.45,Winter,Card,3.3,6,3
C-5522,42,Male,Footwear,Formal Shoes,122.86,Summer,Card,4.7,18,4
C-5523,32,Female,Footwear,Formal Shoes,156.61,Summer,Card,4.7,22,6
C-5524,29,Male,Sports,Dumbbells,88.8,Autumn,Card,3.1,22,6
C-5525,46,Male,Mens Clothing,Shirt,165.74,Autumn,Card,4.2,6,3
C-5526,61,Male,Home,Kitchen Set,220.45,Spring,Card,3.2,17,6
C-5527,27,Male,Mens Clothing,Jeans,110.6,Autumn,Card,3.6,10,0
C-5528,56,Female,Beauty,Makeup Set,135.51,Summer,Card,4.4,26,8
C-5529,54,Male,Mens Clothing,Jeans,118.11,Spring,Card,3.2,13,4
C-5530,56,Male,Mens Clothing,Shirt,125.17,Autumn,Card,3.6,22,6
C-5531,57,Female,Sports,Yoga Mat,157.33,Summer,Card,3.9,13,4
C-5532,29,Female,Groceries,Rice Pack,56.63,Spring,Card,4.5,13,4
C-5533,30,Female,Accessories,Handbag,89.32,Winter,Cash on Delivery,4.5,12,6
C-5534,20,Female,Womens Clothing,Dress,131.59,Autumn,Card,4.2,17,6
C-5535,31,Male,Sports,Yoga Mat,45.03,Spring,Cash on Delivery,4.9,12,6
C-5536,49,Male,Footwear,Formal Shoes,105.07,Summer,Card,4.2,14,7
C-5537,35,Female,Accessories,Sunglasses,31.51,Summer,Card,3.2,15,5
C-5538,60,Male,Sports,Yoga Mat,98.94,Spring,Card,3.4,10,5
C-5539,23,Male,Footwear,Sandals,236.7,Spring,Card,4.5,17,6
C-5540,59,Female,Womens Clothing,Top,111.87,Winter,Card,3.9,21,8
C-5541,31,Male,Sports,Football,90.67,Autumn,Cash on Delivery,5,12,6
C-5542,28,Male,Mens Clothing,Jeans,141.19,Winter,Card,4,4,2
C-5543,32,Female,Womens Clothing,Top,158.72,Spring,Card,4.9,16,3
C-5544,32,Female,Footwear,Formal Shoes,91.02,Winter,Card,4.1,17,6
C-5545,70,Female,Accessories,Sunglasses,159.31,Autumn,Card,4.5,17,6
C-5546,30,Male,Electronics,Smart Watch,2428.11,Spring,Card,3.9,4,2
C-5547,28,Female,Beauty,Perfume,25.24,Winter,Card,3.7,21,8
C-5548,46,Male,Groceries,Rice Pack,62.51,Winter,Cash on Delivery,4.2,11,3
C-5549,22,Male,Footwear,Formal Shoes,80.22,Summer,Card,4.6,8,4
C-5550,28,Male,Electronics,Headphones,600.17,Winter,Card,3.8,10,5
C-5551,63,Male,Mens Clothing,Jeans,106.27,Summer,Card,3.5,14,7
C-5552,27,Male,Footwear,Sandals,141.6,Winter,Card,4.1,19,7
C-5553,43,Male,Footwear,Formal Shoes,90.88,Winter,Cash on Delivery,3.3,14,2
C-5554,20,Female,Footwear,Sneakers,156.91,Summer,Card,4.1,22,6
C-5555,41,Male,Sports,Football,232.73,Winter,Card,3.7,15,5
C-5556,29,Female,Accessories,Wallet,53.93,Summer,Card,2.5,18,4
C-5557,61,Male,Footwear,Sneakers,65.72,Summer,Cash on Delivery,2.8,8,4
C-5558,69,Female,Womens Clothing,Skirt,159.87,Winter,Card,3.6,10,0
C-5559,64,Male,Electronics,Laptop,2435.63,Winter,Card,3.3,18,4
C-5560,40,Male,Footwear,Sneakers,90.24,Spring,Cash on Delivery,4.3,17,6
C-5561,37,Female,Accessories,Handbag,117.76,Spring,Card,3.5,12,6
C-5562,64,Female,Womens Clothing,Jeans,97.62,Summer,Card,3.8,8,4
C-5563,66,Female,Beauty,Makeup Set,98.66,Autumn,Card,2.7,22,6
C-5564,66,Female,Womens Clothing,Top,185.56,Spring,Card,3.7,21,8
C-5565,60,Female,Groceries,Rice Pack,12.59,Spring,Card,3.4,12,1
C-5566,41,Female,Beauty,Makeup Set,34.3,Autumn,Card,3.3,4,2
C-5567,29,Male,Sports,Football,162.96,Summer,Card,3.9,19,7
C-5568,45,Male,Electronics,Laptop,2785.85,Spring,Card,3.4,18,4
C-5569,67,Male,Footwear,Sandals,79.99,Spring,Card,3.5,12,1
C-5570,24,Female,Womens Clothing,Jeans,33.98,Spring,Card,2.1,15,5
C-5571,32,Male,Electronics,Headphones,2562.09,Winter,Card,3.7,14,7
C-5572,69,Female,Beauty,Makeup Set,55.71,Spring,Card,2.9,15,5
C-5573,61,Male,Footwear,Sandals,41.13,Summer,Cash on Delivery,5,17,6
C-5574,46,Female,Womens Clothing,Skirt,62.15,Summer,Cash on Delivery,3.8,22,6
C-5575,44,Male,Home,Curtains,124.45,Summer,Card,5,9,2
C-5576,46,Male,Footwear,Sneakers,75.37,Winter,Card,3.7,20,10
C-5577,30,Male,Sports,Yoga Mat,141.81,Winter,Card,4.9,13,4
C-5578,38,Male,Mens Clothing,Jeans,173.03,Autumn,Card,2.6,13,4
C-5579,26,Female,Home,Curtains,174.88,Autumn,Card,4.4,14,2
C-5580,42,Female,Beauty,Perfume,48.19,Winter,Card,2.7,12,6
C-5581,37,Male,Electronics,Laptop,714.78,Winter,Card,4,12,6
C-5582,54,Female,Sports,Dumbbells,30.19,Autumn,Cash on Delivery,4.2,13,4
C-5583,68,Female,Beauty,Makeup Set,120.37,Winter,Card,2.9,24,7
C-5584,38,Female,Womens Clothing,Dress,185.35,Winter,Card,4.9,12,6
C-5585,25,Male,Electronics,Smart Watch,1495.63,Summer,Card,3.8,14,2
C-5586,42,Male,Electronics,Mobile Phone,1552.24,Autumn,Card,3.8,17,6
C-5587,26,Male,Sports,Football,175.47,Autumn,Card,3,13,4
C-5588,45,Male,Sports,Football,136.12,Spring,Card,4.5,23,9
C-5589,22,Female,Footwear,Sneakers,174.5,Autumn,Card,3.7,14,2
C-5590,40,Male,Home,Lamp,136.29,Winter,Card,2.9,13,4
C-5591,44,Female,Footwear,Sandals,62.11,Summer,Card,2.9,19,7
C-5592,31,Male,Sports,Football,209.64,Autumn,Card,4.6,11,3
C-5593,23,Male,Footwear,Sandals,188.15,Winter,Card,3.5,4,2
C-5594,27,Female,Accessories,Handbag,31.87,Winter,Cash on Delivery,5,22,6
C-5595,24,Male,Mens Clothing,Jeans,128.64,Autumn,Card,4.4,22,6
C-5596,57,Female,Footwear,Sneakers,107.31,Winter,Card,3.6,16,8
C-5597,37,Female,Sports,Football,160.72,Spring,Card,3.8,8,4
C-5598,44,Male,Mens Clothing,Jacket,74.66,Autumn,Cash on Delivery,3,13,4
C-5599,69,Male,Footwear,Sneakers,210.5,Winter,Card,3.8,13,4
C-5600,24,Male,Mens Clothing,Shirt,35.35,Winter,Card,3.6,21,8
C-5601,48,Male,Sports,Dumbbells,63.8,Winter,Cash on Delivery,4.2,15,5
C-5602,50,Male,Footwear,Sandals,66.64,Summer,Card,5,15,5
C-5603,33,Female,Sports,Dumbbells,26.47,Spring,Cash on Delivery,2.7,4,2
C-5604,67,Male,Footwear,Formal Shoes,233.68,Autumn,Card,3.3,13,4
C-5605,48,Female,Sports,Dumbbells,184.2,Spring,Card,4.3,19,7
C-5606,43,Female,Footwear,Formal Shoes,209.23,Winter,Card,3,13,4
C-5607,55,Male,Sports,Football,225.1,Winter,Card,4.8,12,6
C-5608,26,Male,Mens Clothing,Jacket,172.87,Summer,Card,3.3,17,6
C-5609,56,Male,Electronics,Laptop,2831.6,Autumn,Card,4.7,15,5
C-5610,52,Female,Accessories,Handbag,20.11,Spring,Card,5,8,4
C-5611,32,Male,Groceries,Snacks,58.96,Winter,Cash on Delivery,4.8,4,2
C-5612,44,Female,Accessories,Wallet,170.49,Autumn,Card,2.9,18,9
C-5613,44,Female,Womens Clothing,Skirt,65.05,Summer,Cash on Delivery,3.4,19,7
C-5614,32,Female,Womens Clothing,Jeans,35.66,Summer,Cash on Delivery,4.1,17,6
C-5615,32,Female,Sports,Dumbbells,37.45,Winter,Card,3.2,2,1
C-5616,26,Female,Accessories,Sunglasses,170.43,Spring,Card,3.1,17,6
C-5617,30,Female,Footwear,Sandals,61.98,Spring,Card,3.5,10,5
C-5618,54,Female,Womens Clothing,Dress,97.85,Autumn,Cash on Delivery,3.6,12,6
C-5619,44,Male,Footwear,Sandals,180.53,Autumn,Card,3.4,26,8
C-5620,70,Male,Electronics,Mobile Phone,2658.73,Summer,Card,4.3,22,6
C-5621,32,Male,Footwear,Sandals,158.28,Autumn,Card,4.1,26,8
C-5622,57,Male,Sports,Yoga Mat,222.98,Winter,Card,3.5,24,7
C-5623,49,Male,Mens Clothing,Shirt,197.05,Winter,Card,4.4,17,6
C-5624,48,Male,Sports,Yoga Mat,97.69,Summer,Cash on Delivery,3.4,19,7
C-5625,35,Male,Electronics,Mobile Phone,761.2,Summer,Card,5,24,7
C-5626,63,Female,Footwear,Formal Shoes,208.69,Winter,Card,3.2,13,4
C-5627,60,Female,Womens Clothing,Dress,31.81,Spring,Card,3.5,12,6
C-5628,29,Male,Electronics,Laptop,1170.69,Summer,Card,3.5,16,3
C-5629,54,Male,Footwear,Formal Shoes,66.74,Autumn,Cash on Delivery,4.3,12,6
C-5630,23,Female,Beauty,Skincare Kit,39.91,Spring,Cash on Delivery,3.3,2,1
C-5631,42,Female,Groceries,Cooking Oil,10.19,Autumn,Cash on Delivery,4.1,14,7
C-5632,70,Male,Mens Clothing,Jeans,69.05,Autumn,Card,3.9,8,4
C-5633,29,Male,Footwear,Sneakers,91.99,Winter,Card,2.9,25,10
C-5634,38,Female,Footwear,Formal Shoes,247.76,Winter,Card,3.3,11,3
C-5635,45,Male,Footwear,Formal Shoes,203.46,Autumn,Card,3.1,10,5
C-5636,61,Male,Footwear,Formal Shoes,118.53,Summer,Card,4.9,14,2
C-5637,66,Male,Mens Clothing,Shirt,63.45,Winter,Card,3.6,15,5
C-5638,66,Female,Accessories,Sunglasses,129.69,Winter,Card,3.1,17,6
C-5639,27,Male,Electronics,Smart Watch,736.92,Autumn,Card,3.3,12,1
C-5640,52,Female,Beauty,Skincare Kit,87.62,Autumn,Card,2.9,10,5
C-5641,43,Female,Home,Kitchen Set,140,Summer,Card,3.9,15,5
C-5642,35,Male,Sports,Football,107.57,Summer,Card,3.9,12,6
C-5643,34,Male,Groceries,Cooking Oil,78.16,Spring,Cash on Delivery,2.2,4,2
C-5644,51,Female,Womens Clothing,Dress,47.3,Autumn,Cash on Delivery,3.9,7,1
C-5645,43,Female,Womens Clothing,Skirt,143.8,Autumn,Card,3.6,12,6
C-5646,50,Male,Sports,Dumbbells,208.8,Summer,Card,3.4,4,2
C-5647,33,Male,Home,Lamp,170.58,Summer,Card,4.2,8,4
C-5648,30,Male,Mens Clothing,Jeans,42.67,Autumn,Cash on Delivery,4.1,8,4
C-5649,54,Male,Mens Clothing,Jeans,170.85,Summer,Card,3.4,13,4
C-5650,70,Male,Footwear,Formal Shoes,174.39,Summer,Card,3.2,20,5
C-5651,58,Male,Sports,Football,124.28,Spring,Card,3.1,16,3
C-5652,69,Male,Sports,Dumbbells,100.45,Winter,Card,3.6,13,4
C-5653,52,Male,Home,Kitchen Set,56.48,Spring,Cash on Delivery,5,29,12
C-5654,60,Female,Accessories,Wallet,30.06,Autumn,Card,4.6,22,6
C-5655,70,Female,Footwear,Sandals,54,Autumn,Card,2.8,30,10
C-5656,67,Male,Mens Clothing,Jeans,174.5,Summer,Card,4.5,15,5
C-5657,20,Female,Accessories,Sunglasses,92.35,Autumn,Card,3.3,12,1
C-5658,33,Female,Accessories,Wallet,40.85,Summer,Cash on Delivery,4.2,18,4
C-5659,27,Male,Sports,Yoga Mat,68.16,Spring,Card,4.1,10,5
C-5660,33,Female,Beauty,Makeup Set,107.56,Spring,Card,2.6,8,4
C-5661,54,Female,Footwear,Sneakers,242.06,Spring,Card,4.1,19,7
C-5662,45,Female,Beauty,Perfume,144.31,Autumn,Card,3.8,0,0
C-5663,28,Female,Beauty,Perfume,119.55,Winter,Card,3.6,6,3
C-5664,46,Male,Sports,Football,56.34,Winter,Cash on Delivery,2.9,11,3
C-5665,25,Male,Home,Lamp,279.19,Summer,Card,4.5,8,4
C-5666,31,Female,Beauty,Makeup Set,34.01,Summer,Card,3.8,22,6
C-5667,60,Male,Footwear,Sneakers,99.93,Winter,Card,3.5,28,9
C-5668,64,Male,Electronics,Headphones,1514.05,Winter,Card,3.7,20,5
